,start1,end1,start2,end2,col
924,2217977295,2217977295,2280711848,2280711848,28
915,2131147771,2131147771,2183073373,2183073373,28
906,4668920896,4668920896,4722109583,4722109583,28
907,4490434480,4490434480,4560393802,4560393802,28
908,4491204220,4491204220,4559469129,4559469129,28
909,527921234,527921234,485956073,485956073,28
910,4269997201,4269997201,4317106615,4317106615,28
912,4506244568,4506244568,4547956600,4547956600,28
913,4506713337,4506713337,4547399607,4547399607,28
914,3193735332,3193735332,3106244908,3106244908,28
911,832321723,832321723,813018204,813018204,28
916,2225403622,2225403622,2289453256,2289453256,28
920,2219460338,2219460338,2282355224,2282355224,28
917,3145321425,3145321425,3079453580,3079453580,28
922,2253609902,2253609902,2319375093,2319375093,28
921,2243842799,2243842799,2309803082,2309803082,28
923,2189590273,2189590273,2246505218,2246505218,28
919,2219657927,2219657927,2282535863,2282535863,28
918,2126845301,2126845301,2178892386,2178892386,28
896,1744048847,1744048847,1770901545,1770901545,27
887,2623185604,2623185604,2692566947,2692566947,27
888,1913674818,1913674818,1989835091,1989835091,27
889,1914687262,1914687262,1989772531,1989772531,27
890,1915466916,1915466916,1989007901,1989007901,27
891,1912469248,1912469248,1991226992,1991226992,27
893,1734194330,1734194330,1783603443,1783603443,27
894,1736800578,1736800578,1779967615,1779967615,27
895,215760034,215760034,172002154,172002154,27
892,1972073730,1972073730,1927530775,1927530775,27
897,1749785923,1749785923,1763404340,1763404340,27
899,1743076833,1743076833,1772126116,1772126116,27
900,1742613485,1742613485,1772841810,1772841810,27
901,4841571461,4841571461,4864876111,4864876111,27
902,4911740688,4911740688,4892967485,4892967485,27
903,1284588519,1284588519,1356449462,1356449462,27
904,4901738803,4901738803,4932002833,4932002833,27
905,1376136343,1376136343,1251923825,1251923825,27
898,1783225396,1783225396,1735278718,1735278718,27
881,4493889549,4493889549,4556475160,4556475160,26
875,3224469657,3224469657,3049253566,3049253566,26
876,4505748040,4505748040,4548481776,4548481776,26
877,382371320,382371320,342201132,342201132,26
879,3169428382,3169428382,3135020125,3135020125,26
880,3673749638,3673749638,3523996927,3523996927,26
878,4753885384,4753885384,4782911593,4782911593,26
882,3040479793,3040479793,3204028541,3204028541,26
884,2951666314,2951666314,2796419925,2796419925,26
885,2949669923,2949669923,2794506586,2794506586,26
886,4535325669,4535325669,4578438185,4578438185,26
883,3039171448,3039171448,3205464703,3205464703,26
851,3407260733,3407260733,3327477756,3327477756,25
857,991737308,991737308,931697281,931697281,25
856,1538074319,1538074319,1487345469,1487345469,25
855,1161172212,1161172212,1118529596,1118529596,25
854,1182094458,1182094458,1143970071,1143970071,25
853,1635211865,1635211865,1595884377,1595884377,25
852,1621450800,1621450800,1581377798,1581377798,25
848,5089822596,5089822596,5101786806,5101786806,25
850,3410665509,3410665509,3323147288,3323147288,25
849,5087943905,5087943905,5099484820,5099484820,25
847,113293001,113293001,70459455,70459455,25
846,884850035,884850035,824940857,824940857,25
845,467470257,467470257,247646814,247646814,25
844,1642308798,1642308798,1603817893,1603817893,25
859,1619831784,1619831784,1579569371,1579569371,25
858,1620410507,1620410507,1580315702,1580315702,25
867,1536210573,1536210573,1485131206,1485131206,25
860,1009111026,1009111026,952533416,952533416,25
868,1476370827,1476370827,1438464104,1438464104,25
861,991622110,991622110,931515705,931515705,25
873,1619788468,1619788468,1579499382,1579499382,25
872,1665583735,1665583735,266329967,266329967,25
871,1056044267,1056044267,1070091665,1070091665,25
870,1014534942,1014534942,959556946,959556946,25
869,1131421971,1131421971,1088942363,1088942363,25
874,1534088488,1534088488,1482512627,1482512627,25
